향수ID,향수명,브랜드명,성별,이미지URL,향_설명
32134,Tacit,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.32134.webp,"바람이 잘 통하는 공간처럼 가볍게 시작해 피부 위에서는 차분한 청결감으로 남는 향수입니다. 밝은 시트러스, 허브의 숨결, 산뜻한 스파이스의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Yuzu의 섬세한 질감과 은한 표정, 시트러스 껍질의 밝은 공기감, 바질의 촉촉한 초록 향과 산뜻한 매운맛이 부드럽게 어우러져 향의 표정을 만듭니다. 베티버는 그 표정을 한층 섬세하게 다듬습니다.

매일 쓰기 쉬운 청결감이 있지만, 허브와 나무결 덕분에 평면적으로 느껴지지 않습니다. 출근길부터 가벼운 저녁 자리까지 폭이 넓습니다.

레이어링을 할 때는 화이트 머스크를 얇게 더하면 청결감이 더 오래 이어집니다. 시더우드나 베티버를 곁들이면 산뜻함 뒤에 단정한 깊이가 생깁니다."
26229,Marrakech Intense Eau de Toilette,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.26229.webp,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. 원문이 떠올리게 하는 분위기는 차가운 가을 공기와 따뜻한 컵 사이의 대비에 가깝습니다. 실제 착향에서는 따뜻한 향신료, 마른 나무결 방향으로 차분하게 풀립니다.

카다멈과 클로브가 먼저 향의 표정을 열고, 재스민, 샌달우드 쪽으로 질감이 이어집니다. 마지막에는 시더가 잔향을 부드럽게 붙잡습니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 화이트 머스크가 잔향을 깨끗하게 다듬습니다. 패출리나 베티버를 더하면 달콤함이 줄고 깊이가 또렷해집니다."
64167,Rozu,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.64167.webp,"마른 나무결과 깨끗한 공기, 낮은 그림자가 균형 있게 놓이는 향수입니다. 로즈, Shiso, 핑크 페퍼에서 출발해 마른 나무결, 허브의 숨결, 장미의 결 사이를 자연스럽게 오갑니다.

로즈의 붉은 결감과 부드러운 산미, Shiso의 섬세한 질감과 은한 표정, 재스민의 윤기와 은근한 관능이 부드럽게 어우러져 향의 표정을 만듭니다. 몰약은 그 표정을 한층 섬세하게 다듬습니다.

나무결 중심의 향을 좋아하지만 너무 건조한 느낌은 피하고 싶을 때 잘 맞습니다. 허브와 머스크가 균형을 부드럽게 잡아줍니다.

레이어링을 할 때는 베르가못이나 자몽을 더하면 나무결이 더 맑게 열립니다. 앰버나 벤조인을 소량 곁들이면 잔향이 따뜻하게 둥글어집니다."
76978,Eidesis,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.76978.webp,"단정한 목재감 안에 허브, 흙내음, 은한 온도가 스며드는 향수입니다. 마른 나무결, 산뜻한 스파이스, 따뜻한 향신료의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

블랙 페퍼의 건조한 스파크와 미세한 열감, 올리바넘의 성당의 공기 같은 맑은 연기감, 시더의 마른 연필심 같은 단정한 나무결이 부드럽게 어우러져 향의 표정을 만듭니다. 샌달우드는 그 표정을 한층 섬세하게 다듬습니다.

계절을 크게 타지 않는 편이며, 선선한 날에는 목재의 깊이가 더 또렷합니다. 피부 위에서 담백하게 오래 남는 타입입니다.

레이어링을 할 때는 베르가못이나 자몽을 더하면 나무결이 더 맑게 열립니다. 앰버나 벤조인을 소량 곁들이면 잔향이 따뜻하게 둥글어집니다."
69187,Karst,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.69187.webp,"막 씻은 셔츠처럼 깨끗하게 열리지만, 단순한 산뜻함에 머물지 않는 향수입니다. 허브의 숨결, 마른 나무결, 산뜻한 스파이스의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

주니퍼와 베르가못이 먼저 향의 표정을 열고, 세이지, 샌달우드 쪽으로 질감이 이어집니다. 마지막에는 시더가 잔향을 부드럽게 붙잡습니다.

향이 무겁게 남지 않아 가까운 실내에서도 부담이 적습니다. 산뜻한 시작 뒤에 은근한 잔향이 남는 타입입니다.

레이어링을 할 때는 라벤더나 세이지 계열을 더하면 허브의 결이 안정됩니다. 앰버를 아주 적게 더하면 저녁에도 어색하지 않은 온기가 생깁니다."
96261,Virēre,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.96261.webp,"허브와 시트러스가 공기를 밝히고, 초록빛 재료가 향의 윤곽을 또렷하게 잡아주는 향수입니다. 초록빛 생기, 허브의 숨결, 산뜻한 스파이스의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

베르가못과 페티그레인이 먼저 향의 표정을 열고, 핑크 페퍼, 건초 쪽으로 질감이 이어집니다. 마지막에는 시더가 잔향을 부드럽게 붙잡습니다.

향이 무겁게 남지 않아 가까운 실내에서도 부담이 적습니다. 산뜻한 시작 뒤에 은근한 잔향이 남는 타입입니다.

레이어링을 할 때는 라벤더나 세이지 계열을 더하면 허브의 결이 안정됩니다. 앰버를 아주 적게 더하면 저녁에도 어색하지 않은 온기가 생깁니다."
102299,Aurner,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.102299.webp,"나무를 숲처럼 크게 그리기보다 피부 가까이의 결감과 잔향으로 보여주는 향수입니다. 마른 나무결, 따뜻한 향신료, 허브의 숨결의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

카다멈에서는 초록빛 열감과 세련된 스파이스가 느껴집니다. 핑크 페퍼에서는 장밋빛 스파크와 밝은 열감이 더해집니다. Chamomile는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 시더가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

계절을 크게 타지 않는 편이며, 선선한 날에는 목재의 깊이가 더 또렷합니다. 피부 위에서 담백하게 오래 남는 타입입니다.

레이어링을 할 때는 화이트 머스크가 목재감을 깨끗하게 정리합니다. 베티버를 더하면 더 건조하고 세련된 인상으로 기울어집니다."
69188,Erémia,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.69188.webp,"허브와 시트러스가 공기를 밝히고, 초록빛 재료가 향의 윤곽을 또렷하게 잡아주는 향수입니다. Yuzu와 베르가못의 인상이 중심에 있고, 주변으로 마른 나무결, 보송한 파우더가 은근하게 번집니다.

Yuzu의 섬세한 질감과 은한 표정, 베르가못의 밝은 산미와 투명한 빛, Green Tea의 섬세한 질감과 은한 표정이 부드럽게 어우러져 향의 표정을 만듭니다. 아이리스는 그 표정을 한층 섬세하게 다듬습니다.

더운 날에는 시원하게, 선선한 날에는 단정한 허브감으로 느껴집니다. 깨끗한 인상을 빠르게 만들고 싶을 때 잘 맞습니다.

레이어링을 할 때는 화이트 머스크를 얇게 더하면 청결감이 더 오래 이어집니다. 시더우드나 베티버를 곁들이면 산뜻함 뒤에 단정한 깊이가 생깁니다."
84977,Ouranon,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.84977.webp,"낮은 조명 아래 데워진 수지와 향신료가 천천히 번지는 향수입니다. 낮은 앰버빛, 산뜻한 스파이스, 허브의 숨결의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

라벤더의 보랏빛 청결감과 허브의 안정감, 엘레미의 레몬빛 수지와 맑은 스파이스, Frankincense의 섬세한 질감과 은한 표정이 부드럽게 어우러져 향의 표정을 만듭니다. 패출리는 그 표정을 한층 섬세하게 다듬습니다.

저녁 약속이나 조용한 실내에서 매력적입니다. 향신료가 재료의 윤곽을 살리고 수지감이 피부에 부드럽게 붙습니다.

레이어링을 할 때는 베르가못이나 네롤리를 더해 입구를 밝히면 좋습니다. 바닐라를 소량 곁들이면 수지감이 더 둥글고 따뜻하게 이어집니다."
80100,Gloam,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.80100.webp,"화장대 위의 고운 가루, 잘 다린 셔츠, 낮은 조명이 함께 떠오르는 향수입니다. 미모사, 사프란, 아이리스에서 출발해 보송한 파우더, 노란 꽃의 윤기, 마른 나무결 사이를 자연스럽게 오갑니다.

미모사에서는 노란 솜털 같은 파우더리한 꽃빛이 느껴집니다. 사프란에서는 금빛 가죽감과 건조한 열감이 더해집니다. 아이리스는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 우디 노트가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

목소리를 낮춘 우아함이 있어 계절을 크게 타지 않습니다. 피부 위에서는 부드러운 파우더와 머스크가 오래 남습니다.

레이어링을 할 때는 그린 티처럼 가벼운 차 향이 좋습니다. 아이리스의 차분함이 더 투명하게 열리고 전체 인상이 한층 단정해집니다."
69186,Miraceti,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.69186.webp,"포근한 열감과 은한 수지감이 만나 저녁의 공기를 닮은 깊이를 만드는 향수입니다. 블랙 페퍼, Pimento Leaf, Mate에서 출발해 낮은 앰버빛, 따뜻한 향신료, 허브의 숨결 사이를 자연스럽게 오갑니다.

블랙 페퍼와 Pimento Leaf가 먼저 향의 표정을 열고, 스타이랙스, 몰약 쪽으로 질감이 이어집니다. 마지막에는 시더가 잔향을 부드럽게 붙잡습니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 화이트 머스크가 잔향을 깨끗하게 다듬습니다. 패출리나 베티버를 더하면 달콤함이 줄고 깊이가 또렷해집니다."
9547,Marrakech,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.9547.webp,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. 차가운 가을 공기와 따뜻한 컵 사이의 대비를 바탕에 두고, 피부 위에서는 카다멈과 Clove의 인상이 자연스럽게 번집니다.

카다멈과 Clove가 먼저 향의 표정을 열고, 샌달우드 쪽으로 질감이 이어집니다. 재료가 따로 튀기보다 하나의 분위기로 부드럽게 이어집니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 베르가못이나 네롤리를 더해 입구를 밝히면 좋습니다. 바닐라를 소량 곁들이면 수지감이 더 둥글고 따뜻하게 이어집니다."
112968,"Above Us, Steorra",Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.112968.webp,"포근한 열감과 은한 수지감이 만나 저녁의 공기를 닮은 깊이를 만드는 향수입니다. 카다멈, 바닐라, 페퍼에서 출발해 따뜻한 향신료, 산뜻한 스파이스, 허브의 숨결 사이를 자연스럽게 오갑니다.

카다멈에서는 초록빛 열감과 세련된 스파이스가 느껴집니다. 바닐라에서는 둥근 온기와 크리미한 단맛이 더해집니다. 시나몬은 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 엘레미가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 베르가못이나 네롤리를 더해 입구를 밝히면 좋습니다. 바닐라를 소량 곁들이면 수지감이 더 둥글고 따뜻하게 이어집니다."
69189,Marrakech Intense Parfum,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.69189.webp,"낮은 조명 아래 데워진 수지와 향신료가 천천히 번지는 향수입니다. 차가운 가을 공기와 따뜻한 컵 사이의 대비를 바탕에 두고, 피부 위에서는 Clove와 샌달우드의 인상이 자연스럽게 번집니다.

Clove에서는 섬세한 질감과 은한 표정이 느껴집니다. 샌달우드에서는 크림처럼 매끄러운 나무 온기가 더해집니다. 네롤리는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 베르가못이 스치면서 잔향에 섬세한 굴곡이 생깁니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 샌달우드와 만나면 온기가 더 부드러워집니다. 스파이스를 더하고 싶다면 카다멈처럼 초록빛이 있는 재료가 자연스럽습니다."
127696,Marrakech Intense Eau de Parfum,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.127696.webp?t=1773536910,"따뜻하지만 무겁게 잠기지 않고, 앰버빛 온기와 향신료의 입자가 부드럽게 이어지는 향수입니다. 원문이 떠올리게 하는 분위기는 차가운 가을 공기와 따뜻한 컵 사이의 대비에 가깝습니다. 실제 착향에서는 따뜻한 향신료, 마른 나무결 방향으로 차분하게 풀립니다.

베르가못의 밝은 산미와 투명한 빛, 네롤리의 비누처럼 깨끗한 꽃빛과 시트러스의 밝기, 로즈의 붉은 결감과 부드러운 산미가 부드럽게 어우러져 향의 표정을 만듭니다. Clove는 그 표정을 한층 섬세하게 다듬습니다.

저녁 약속이나 조용한 실내에서 매력적입니다. 향신료가 재료의 윤곽을 살리고 수지감이 피부에 부드럽게 붙습니다.

레이어링을 할 때는 베르가못이나 네롤리를 더해 입구를 밝히면 좋습니다. 바닐라를 소량 곁들이면 수지감이 더 둥글고 따뜻하게 이어집니다."
127697,Stoic,Aesop,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.127697.webp?t=1773539023,"허브와 시트러스가 공기를 밝히고, 초록빛 재료가 향의 윤곽을 또렷하게 잡아주는 향수입니다. 블랙 페퍼, Frankincense, Elemi resin에서 출발해 허브의 숨결, 산뜻한 스파이스, 낮은 앰버빛 사이를 자연스럽게 오갑니다.

블랙 페퍼와 Frankincense가 먼저 향의 표정을 열고, Elemi resin, 코리앤더 쪽으로 질감이 이어집니다. 마지막에는 베티버가 잔향을 부드럽게 붙잡습니다.

향이 무겁게 남지 않아 가까운 실내에서도 부담이 적습니다. 산뜻한 시작 뒤에 은근한 잔향이 남는 타입입니다.

레이어링을 할 때는 화이트 머스크를 얇게 더하면 청결감이 더 오래 이어집니다. 시더우드나 베티버를 곁들이면 산뜻함 뒤에 단정한 깊이가 생깁니다."
988,Eclat d’Arpège,Lanvin,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.988.webp,"꽃의 색을 선명하게 보여주면서도 과한 장식감 없이 부드러운 곡선을 남기는 향수입니다. 원문이 떠올리게 하는 분위기는 느리게 흔들리는 꽃의 관능적인 그림자에 가깝습니다. 실제 착향에서는 꽃잎의 볼륨, 깨끗한 공기감 방향으로 차분하게 풀립니다.

Green Lilac의 섬세한 질감과 은한 표정, Tea Leaf의 섬세한 질감과 은한 표정, Wisteria의 섬세한 질감과 은한 표정이 부드럽게 어우러져 향의 표정을 만듭니다. 시더는 그 표정을 한층 섬세하게 다듬습니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 화이트 머스크가 꽃의 윤곽을 깨끗하게 정리합니다. 베르가못이나 그린 티를 더하면 꽃잎 사이에 밝은 공기가 생깁니다."
